Id,Predicted
805,18962.6
806,220453.8
807,12769.4
808,330665.5
809,-8949.4
810,-7282.4
811,36766.5
812,67273.6
813,-33940.5
814,-31410.6
815,12769.4
816,-12189.4
817,-20882.2
818,54139.0
819,-34356.4
820,23797.5
821,-4279.3
822,-20882.2
823,-28642.2
824,1335771.8
825,-7282.4
826,-52211.5
827,18959.1
828,-7910.2
829,20108.1
830,-31410.6
831,49818.7
832,-35197.9
833,-10476.3
834,166657.2
835,25279.7
836,36099.2
837,-5051.2
838,9604.6
839,-57474.8
840,10879.9
841,-14360.3
842,-33548.1
843,-8949.4
844,-8159.0
845,41669.9
846,-16220.3
847,25380.6
848,135359.1
849,68881.9
850,-3191.3
851,-8352.5
852,7377.7
853,-20882.2
854,-8298.1
855,-28642.2
856,34981.5
857,-49490.2
858,-16547.4
859,46419.4
860,84351.0
861,55857.0
862,3178.9
863,76755.8
864,-31755.8
865,-28642.2
866,-33548.1
867,25453.6
868,7377.7
869,29725.8
870,74899.4
871,245687.7
872,154831.0
873,18962.6
874,-33940.5
875,59689.5
876,67423.9
877,113204.1
878,18295.3
879,-7282.4
880,5457.0
881,2028341.8
882,13605.4
883,-270.4
884,-31755.8
885,21362.6
886,411870.3
887,24205.8
888,517429.6
889,21362.6
890,12567.8
891,303965.7
892,-8313.2
893,-13015.6
894,-49024.6
895,111484.6
896,45319.6
897,15127.4
898,47861.5
899,1426.1
900,18962.6
901,95220.0
902,-54592.0
903,31391.4
904,-7261.0
905,25453.6
906,76009.0
907,-16300.8
908,73173.6
909,-7194.1
910,-5553.0
911,94765.9
912,108309.8
913,22944.4
914,-16220.3
915,-30789.7
916,45673.0
917,-7183.9
918,10879.9
919,-9288.3
920,133278.1
921,-7261.0
922,21362.6
923,32335.6
924,58567.7
925,25453.6
926,5116.9
927,-13268.7
928,19600.4
929,-31755.8
930,-3365.7
931,101613.0
932,-12516.4
933,76066.7
934,202900.5
935,-4608.9
936,-31444.5
937,-31755.8
938,21362.6
939,-74669.6
940,50871.0
941,-4841.0
942,115103.5
943,20551.7
944,-19857.4
945,28214.5
946,7544.2
947,126548.0
948,19600.4
949,25380.6
950,31006.0
951,104235.4
952,-6454.2
953,17051.6
954,62886.9
955,15662.1
956,18295.3
957,21362.6
958,-10043.0
959,95124.4
960,55365.1
961,-31755.8
962,-33548.1
963,-28642.2
964,30819.9
965,1242630.6
966,-3824.9
967,54897.9
968,-135625.9
969,21362.6
970,-6093.2
971,-6012.0
972,-33548.1
973,-8949.4
974,-8711.0
975,31456.8
976,-3191.3
977,21362.6
978,38718.2
979,-30551.1
980,48413.2
981,-33510.5
982,-7282.4
983,-20882.2
984,104235.4
985,18962.6
986,-23366.1
987,-8440.6
988,162324.2
989,815176.9
990,16340.4
991,12769.4
992,85486.9
993,69055.0
994,15043.5
995,-8087.0
996,-12919.0
997,-4368.3
998,7377.7
999,-9432.3
1000,18295.3
1001,97195.4
1002,51539.6
1003,18962.6
1004,56819.4
1005,34050.9
1006,18962.6
1007,113204.1
1008,-954.5
1009,-8949.4
1010,18962.6
1011,-30722.3
1012,-28642.2
1013,-7194.1
1014,2391.7
1015,25453.6
1016,55992.9
1017,110377.8
1018,59950.4
1019,13358.9
1020,109830.4
1021,109427.4
1022,-31410.6
1023,18646.8
1024,-12678.4
1025,-8949.4
1026,40749.1
1027,24223.0
1028,-31410.6
1029,21362.6
1030,-732.9
1031,-45138.3
1032,56221.1
1033,-10043.0
1034,112697.0
1035,-33548.1
1036,-33548.1
1037,18295.3
1038,12606.5
1039,279928.5
1040,-46673.0
1041,6829.6
1042,74899.4
1043,-26465.3
1044,127257.0
1045,29154.1
1046,-7089.2
1047,328296.9
1048,34981.5
1049,69651.8
1050,25380.6
1051,231700.2
1052,242267.7
1053,25453.6
1054,18845.6
1055,-6990.3
1056,18962.6
1057,68555.3
1058,-42140.0
1059,9737.1
1060,24676.3
1061,-7282.4
1062,32271.3
1063,-8087.0
1064,-31444.5
1065,-5051.2
1066,18295.3
1067,84974.0
1068,18324.9
1069,231372.1
1070,16216.1
1071,18962.6
1072,80263.5
1073,-7910.2
1074,658871.4
1075,96855.9
1076,-12545.1
1077,-61239.9
1078,58567.7
1079,36766.5
1080,94960.5
1081,-12919.0
1082,-8749.5
1083,12816.6
1084,6070.6
1085,224402.2
1086,53190.6
1087,24787.1
1088,54632.0
1089,43079.5
1090,30819.9
1091,7259.7
1092,-8379.5
1093,10101.6
1094,25453.6
1095,7732.5
1096,106987.8
1097,3580.3
1098,16307.6
1099,-28642.2
1100,44028.8
1101,33247.8
1102,66277.7
1103,1426.1
1104,-30551.1
1105,179024.0
1106,25453.6
1107,-39619.0
1108,348496.7
1109,32953.0
1110,108194.2
1111,56552.4
1112,18962.6
1113,13605.4
1114,33014.5
1115,49923.3
1116,43589.6
1117,57858.3
1118,13022.6
1119,46419.4
1120,40725.8
1121,25609.7
1122,-18715.6
1123,45807.9
1124,54578.5
1125,-8459.2
1126,362.3
1127,-451068.8
1128,311150.3
1129,40213.9
1130,-30160.4
1131,93357.8
1132,28800.0
1133,60192.1
1134,18655.3
1135,10879.9
1136,46419.4
1137,1672.6
1138,-33548.1
1139,76927.2
1140,198233.4
1141,-28642.2
1142,-6012.0
1143,-7942.3
1144,21362.6
1145,188569.2
1146,10879.9
1147,40535.9
1148,-54592.0
1149,-28642.2
1150,-7089.2
1151,-3191.3
1152,-57812.2
1153,68094.1
1154,18962.6
1155,60192.1
1156,-12431.9
1157,-29427.2
1158,21362.6
1159,24223.0
1160,175895.3
1161,-115500.0
1162,3580.3
1163,111484.6
1164,1480.4
1165,-3191.3
1166,-4608.9
1167,28067.3
1168,18962.6
1169,50193.2
1170,-50984.4
1171,18962.6
1172,82436.3
1173,111484.6
1174,250676.8
1175,18962.6
1176,31255.5
1177,67163.6
1178,-28642.2
1179,74202.1
1180,-30483.4
1181,44402.6
1182,25453.6
1183,25152.5
1184,25454.3
1185,-11836.8
1186,21362.6
1187,29723.4
1188,21590.1
1189,-33548.1
1190,-10262.6
1191,-31444.5
1192,-33548.1
1193,-56255.7
1194,58421.7
1195,10879.9
1196,48232.4
1197,21362.6
1198,56075.1
1199,98583.9
1200,-6454.2
1201,-16220.3
1202,-20882.2
1203,109719.5
1204,-4841.0
1205,-26974.8
1206,108243.7
1207,-21385.4
1208,-7910.2
1209,-12189.4
1210,-5858.4
1211,21362.6
1212,30819.9
1213,28067.3
1214,23404.8
1215,7674.2
1216,-12919.0
1217,9046.0
1218,61197.8
1219,-7261.0
1220,41669.9
1221,-8445.7
1222,1671187.1
1223,-27565.4
1224,180633.2
1225,-19926.3
1226,4579.2
1227,-110527.1
1228,-20882.2
1229,-31410.6
1230,245191.3
1231,34620.5
1232,18962.6
1233,58863.5
1234,24787.1
1235,-3191.3
1236,31255.5
1237,228876.0
1238,653145.9
1239,18962.6
1240,132462.9
1241,-188629.8
1242,21362.6
1243,18295.3
1244,29163.8
1245,29236.2
1246,31136.6
1247,40165.3
1248,80475.0
1249,-10485.2
1250,29163.8
1251,-4676.0
1252,96855.9
1253,24126.2
1254,-6741.7
1255,267091.7
1256,104235.4
1257,86611.8
1258,-31410.6
1259,127170.7
1260,25453.6
1261,-19816.3
1262,-4841.0
1263,30356.0
1264,31456.8
1265,104826.4
1266,66896.8
1267,57546.6
1268,-31410.6
1269,-8949.4
1270,-31755.8
1271,-3191.3
1272,18962.6
1273,-54988.1
1274,82552.5
1275,194770.3
1276,23797.5
1277,-3191.3
1278,-31755.8
1279,29163.8
1280,335810.9
1281,25380.6
1282,27227.7
1283,135359.1
1284,25453.6
1285,13437.0
1286,22944.4
1287,22944.4
1288,283745.0
1289,561935.8
1290,-12919.0
1291,61161.8
1292,24223.0
1293,15043.5
1294,80263.5
1295,-9432.3
1296,-7261.0
1297,-64860.4
1298,63424.6
1299,66743.7
1300,-29427.2
1301,21362.6
1302,18962.6
1303,99367.5
1304,56955.8
1305,-12189.4
1306,-515890.3
1307,29163.8
1308,1426.1
1309,163885.0
1310,21362.6
1311,20143.8
1312,192458.8
1313,24118.5
1314,20110.7
1315,3178.9
1316,63585.1
1317,19983.5
1318,115168.0
1319,51676.0
1320,-53486.3
1321,25453.6
1322,74439.2
1323,40306.4
1324,-39241.6
1325,-3191.3
1326,63424.6
1327,-12919.0
1328,-33548.1
1329,174082.5
1330,6124.7
1331,69442.7
1332,5255.5
1333,-8949.4
1334,25380.6
1335,41669.9
1336,133500.9
1337,25453.6
1338,28067.3
1339,45308.6
1340,117727.7
1341,25453.6
1342,20143.8
1343,69476.9
1344,24223.0
1345,237991.8
1346,25380.6
1347,12567.8
1348,106767.7
1349,6202.2
1350,-33952.8
1351,23797.5
1352,-5339.8
1353,37013.8
1354,18962.6
1355,42889.9
1356,-4841.0
1357,914.6
1358,10879.9
1359,-5793.8
1360,36732.5
1361,209899.5
1362,21362.6
1363,316971.8
1364,46419.4
1365,-144097.0
1366,-7089.2
1367,65222.5
1368,-4941.5
1369,-528.9
1370,33482.1
1371,-45074.3
1372,-8949.4
1373,53851.0
1374,-30551.1
1375,18962.6
1376,-3191.3
1377,40083.3
1378,24569.5
1379,104900.9
1380,-8949.4
1381,-15919.6
1382,28067.3
1383,112697.0
1384,80096.9
1385,25453.6
1386,4701.7
1387,101690.9
1388,-3191.3
1389,5783.5
1390,12769.4
1391,43913.9
1392,4022.6
1393,-57812.2
1394,-30838.6
1395,14677.1
1396,18295.3
1397,18962.6
1398,-8949.4
1399,12551.4
1400,50799.8
1401,132462.9
1402,-8487.7
1403,-3879.2
1404,12606.5
1405,-1172.7
1406,-55845.1
1407,-20882.2
1408,21362.6
1409,29723.4
1410,-20908.8
1411,18962.6
1412,115103.5
1413,2255.1
1414,-31755.8
1415,-8949.4
1416,1426.1
1417,27116.0
1418,23797.5
1419,-8949.4
1420,177596.2
1421,240018.8
1422,55557.3
1423,-31410.6
1424,21362.6
1425,-18150.3
1426,20143.8
1427,-20882.2
1428,12769.4
1429,33247.8
1430,97147.0
1431,97281.6
1432,7377.7
1433,-31755.8
1434,-31755.8
1435,-15973.8
1436,41669.9
1437,333580.6
1438,-68210.7
1439,-5964.3
1440,24838.4
1441,-8949.4
1442,110840.1
1443,109636.2
1444,-8711.0
1445,7377.7
1446,-20882.2
1447,49282.7
1448,129371.2
1449,25453.6
1450,-9919.1
1451,15043.5
1452,23404.8
1453,46300.9
1454,20912.7
1455,-4321.5
1456,21362.6
1457,662215.8
1458,6414.7
1459,816939.8
1460,86184.9
1461,33851.9
1462,58504.2
1463,25453.6
1464,20143.8
1465,42778.2
1466,-4321.5
1467,-31755.8
1468,-28642.2
1469,256182.2
1470,77756.7
1471,586109.0
1472,16972.6
1473,25453.6
1474,309316.5
1475,68555.3
1476,-49822.2
1477,116047.4
1478,20108.1
1479,9400.5
1480,10879.9
1481,-31755.8
1482,-3191.3
1483,40497.1
1484,27721.6
1485,-29260.0
1486,18962.6
1487,20143.8
1488,-10043.0
1489,383.2
1490,77756.7
1491,94100.8
1492,-30789.7
1493,58206.3
1494,1254338.4
1495,102892.2
1496,131870.1
1497,-5553.0
1498,226957.7
1499,-28642.2
1500,29723.4
1501,226426.3
1502,34265.7
1503,-46501.4
1504,29163.8
1505,-31410.6
1506,23349.9
1507,23550.0
1508,-39300.9
1509,46300.9
1510,1734978.2
1511,-7855.9
1512,27838.3
1513,1672.6
1514,57147.6
1515,-16905.6
1516,95124.4
1517,-28642.2
1518,15043.5
1519,23443.8
1520,-8949.4
1521,-27754.7
1522,115103.5
1523,-68038.3
1524,25453.6
1525,-7910.2
1526,-22659.4
1527,-30757.7
1528,25897.8
1529,205115.7
1530,96855.9
1531,21996.2
1532,57459.4
1533,-30789.7
1534,66896.8
1535,41760.1
1536,7323.9
1537,-33548.1
1538,25380.6
1539,-29296.9
1540,339984.2
1541,174082.5
1542,-6012.0
1543,-33548.1
1544,-31410.6
1545,-71704.5
1546,-28642.2
1547,18646.8
1548,-31410.6
1549,-23508.1
1550,3178.9
1551,3178.9
1552,24906.0
1553,88126.4
1554,-12289.4
1555,60810.1
1556,31456.8
1557,11287.5
1558,-31410.6
1559,29023.9
1560,61197.8
1561,-5051.2
1562,25380.6
1563,5695.9
1564,-5779.5
1565,108380.0
1566,18962.6
1567,1616929.2
1568,95124.4
1569,13605.4
1570,46419.4
1571,-3191.3
1572,42614.1
1573,21362.6
1574,67909.8
1575,-5750.4
1576,36766.5
1577,-8949.4
1578,-8949.4
1579,43516.0
1580,-31501.4
1581,27116.0
1582,6881.6
1583,-28642.2
1584,-3191.3
1585,-3191.3
1586,-28642.2
1587,157815.0
1588,-1052.9
1589,-30160.4
1590,46419.4
1591,-78311.4
1592,7377.7
1593,7377.7
1594,1480.4
1595,108309.8
1596,-31444.5
1597,44848.8
1598,-6059.2
1599,130658.8
1600,18295.3
1601,24082.3
1602,133500.9
1603,-5553.0
1604,113204.1
1605,109479.9
1606,-12516.4
1607,8361.0
1608,-3191.3
1609,107442.7
1610,49923.3
1611,148304.9
1612,18845.6
1613,-31410.6
1614,68207.9
1615,-15973.8
1616,7323.9
1617,8544.0
1618,551914.5
1619,28067.3
1620,-7942.3
1621,-22659.4
1622,-20882.2
1623,33482.1
1624,30819.9
1625,-54592.0
1626,21362.6
1627,18295.3
1628,-27565.4
1629,41669.9
1630,108055.1
1631,30356.0
1632,3580.3
1633,-49121.7
1634,-6990.3
1635,42795.1
1636,13605.4
1637,23349.9
1638,16660.2
1639,33851.9
1640,31255.5
1641,-30551.1
1642,9604.6
1643,-33601.5
1644,21362.6
1645,-28642.2
1646,3178.9
1647,21362.6
1648,6881.6
1649,201494.3
1650,188861.4
1651,106987.8
1652,-3191.3
1653,39692.6
1654,258088.9
1655,-10485.2
1656,-49514.1
1657,27227.7
1658,21362.6
1659,-43705.6
1660,19949.6
1661,40043.4
1662,-1052.9
1663,-33548.1
1664,45447.4
1665,14496.5
1666,-4841.0
1667,33204.8
1668,41760.1
1669,-28642.2
1670,18310.6
1671,66896.8
1672,364440.2
1673,48566.9
1674,-7910.2
1675,15662.1
1676,20143.8
1677,73672.6
1678,-10476.3
1679,124750.0
1680,-31410.6
1681,-3191.3
1682,21362.6
1683,61335.9
1684,-20451.8
1685,-333.5
1686,18962.6
1687,-5793.8
1688,20161.8
1689,43853.9
1690,-4676.0
1691,18295.3
1692,-17785.6
1693,-7089.2
1694,18295.3
1695,37221.0
1696,85903.5
1697,81046.8
1698,-7264.9
1699,-30757.7
1700,47123.5
1701,-3191.3
1702,-31410.6
1703,-7942.3
1704,21362.6
1705,30822.3
1706,25580.1
1707,-31501.4
1708,-5793.8
1709,10879.9
1710,-9432.3
1711,4360.3
1712,-8352.5
1713,57546.6
1714,28256.4
1715,159620.3
1716,24223.0
1717,116929.2
1718,-31755.8
1719,-308537.4
1720,2175.0
1721,18295.3
1722,-31755.8
1723,23868.6
1724,-28642.2
1725,88995.0
1726,-8298.1
1727,-3191.3
1728,-3909.2
1729,18638.8
1730,-20882.2
1731,31197.8
1732,-16220.3
1733,-10476.3
1734,-20882.2
1735,21362.6
1736,41760.1
1737,43589.6
1738,21362.6
1739,-9942.5
1740,-28642.2
1741,187858.9
1742,-30551.1
1743,4049.2
1744,74.1
1745,7564.5
1746,25380.6
1747,17636.4
1748,10220.8
1749,722349.6
1750,362434.1
1751,29723.4
1752,24037.1
1753,31255.5
1754,-27727.4
1755,13605.4
1756,31456.8
1757,-52211.5
1758,123468.8
1759,7377.7
1760,-16220.3
1761,104380.4
1762,-97209.9
1763,58567.7
1764,-30434.5
1765,4022.6
1766,30352.6
1767,176599.2
1768,18962.6
1769,64979.4
1770,48725.8
1771,57918.6
1772,-30757.7
1773,-31755.8
1774,-47630.8
1775,13441.3
1776,29723.4
1777,91714.5
1778,25380.6
1779,22800.2
1780,452015.7
1781,177185.3
1782,15043.5
1783,58217.3
1784,18962.6
1785,781196.8
1786,12291.4
1787,18295.3
1788,-12919.0
1789,18962.6
1790,123684.8
1791,24787.1
1792,-31755.8
1793,23535.3
1794,109981.9
1795,21298.3
1796,30819.9
